timestamp,user,machine,os,action,application_or_sender,url_or_ip,file_or_path,description
2025-05-26 19:14:17,a.hamidi,PC-192.168.1.104,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 19:15:21,r.kabbaj,PC-192.168.1.101,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 19:16:01,r.kabbaj,PC-192.168.1.105,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 19:17:21,n.elkhlifi,PC-192.168.1.105,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 19:18:42,r.kabbaj,PC-192.168.1.102,Windows10,network_connection,,,185.199.108.153,Suspicious connection to 185.199.108.153
2025-05-26 19:19:26,n.elkhlifi,PC-192.168.1.104,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 19:19:49,a.hamidi,PC-192.168.1.102,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 19:20:02,r.kabbaj,PC-192.168.1.105,Windows10,network_connection,,,185.199.108.153,Suspicious connection to 185.199.108.153
2025-05-26 19:21:05,a.hamidi,PC-192.168.1.104,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 19:21:37,n.elkhlifi,PC-192.168.1.105,Windows10,network_connection,,,185.199.108.153,Suspicious connection to 185.199.108.153
2025-05-26 19:22:05,y.ait,PC-192.168.1.102,Windows10,email_clicked,,,http://um6p-reset-password.com,Clicked suspicious link: http://um6p-reset-password.com
2025-05-26 19:22:38,n.elkhlifi,PC-192.168.1.101,Windows10,network_connection,,,192.168.1.20,Suspicious connection to 192.168.1.20
2025-05-26 19:23:53,m.benali,PC-192.168.1.105,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 19:24:07,y.ait,PC-192.168.1.102,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 19:24:38,n.elkhlifi,PC-192.168.1.101,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 19:25:41,n.elkhlifi,PC-192.168.1.104,Windows10,open_application,Outlook.exe,,,n.elkhlifi opened Outlook.exe
2025-05-26 19:25:58,m.benali,PC-192.168.1.104,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 19:26:11,y.ait,PC-192.168.1.102,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 19:27:27,a.hamidi,PC-192.168.1.101,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 19:27:49,n.elkhlifi,PC-192.168.1.103,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 19:29:13,m.benali,PC-192.168.1.103,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 19:29:54,m.benali,PC-192.168.1.102,Windows10,open_application,Teams.exe,,,m.benali opened Teams.exe
2025-05-26 19:30:23,m.benali,PC-192.168.1.103,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 19:31:37,n.elkhlifi,PC-192.168.1.104,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 19:32:02,y.ait,PC-192.168.1.101,Windows10,network_connection,,,192.168.1.20,Suspicious connection to 192.168.1.20
2025-05-26 19:33:29,r.kabbaj,PC-192.168.1.103,Windows10,email_clicked,,,http://malicious-site.net,Clicked suspicious link: http://malicious-site.net
2025-05-26 19:33:41,r.kabbaj,PC-192.168.1.102,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 19:34:19,n.elkhlifi,PC-192.168.1.103,Windows10,network_connection,,,192.168.1.20,Suspicious connection to 192.168.1.20
2025-05-26 19:35:19,y.ait,PC-192.168.1.102,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 19:35:36,r.kabbaj,PC-192.168.1.102,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 19:36:03,a.hamidi,PC-192.168.1.104,Windows10,open_application,Outlook.exe,,,a.hamidi opened Outlook.exe
2025-05-26 19:36:14,a.hamidi,PC-192.168.1.104,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 19:37:36,a.hamidi,PC-192.168.1.104,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 19:38:10,m.benali,PC-192.168.1.105,Windows10,email_clicked,,,http://phish-login.com,Clicked suspicious link: http://phish-login.com
2025-05-26 19:39:11,r.kabbaj,PC-192.168.1.104,Windows10,network_connection,,,10.0.0.66,Suspicious connection to 10.0.0.66
2025-05-26 19:40:39,y.ait,PC-192.168.1.101,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 19:41:41,a.hamidi,PC-192.168.1.101,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 19:41:51,n.elkhlifi,PC-192.168.1.103,Windows10,email_clicked,,,http://malicious-site.net,Clicked suspicious link: http://malicious-site.net
2025-05-26 19:42:54,y.ait,PC-192.168.1.105,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 19:44:22,r.kabbaj,PC-192.168.1.103,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 19:45:25,r.kabbaj,PC-192.168.1.104,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 19:46:25,y.ait,PC-192.168.1.101,Windows10,login_success,,,,User y.ait logged in
2025-05-26 19:46:34,n.elkhlifi,PC-192.168.1.104,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 19:47:17,y.ait,PC-192.168.1.104,Windows10,open_application,Chrome.exe,,,y.ait opened Chrome.exe
2025-05-26 19:47:44,n.elkhlifi,PC-192.168.1.103,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 19:49:14,n.elkhlifi,PC-192.168.1.105,Windows10,network_connection,,,10.0.0.66,Suspicious connection to 10.0.0.66
2025-05-26 19:49:23,m.benali,PC-192.168.1.102,Windows10,open_application,Word.exe,,,m.benali opened Word.exe
2025-05-26 19:50:08,n.elkhlifi,PC-192.168.1.104,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 19:50:21,y.ait,PC-192.168.1.103,Windows10,email_clicked,,,http://phish-login.com,Clicked suspicious link: http://phish-login.com
2025-05-26 19:51:35,m.benali,PC-192.168.1.103,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 19:52:02,a.hamidi,PC-192.168.1.104,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 19:53:22,a.hamidi,PC-192.168.1.101,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 19:53:39,y.ait,PC-192.168.1.105,Windows10,file_access,,,C:\Users\y.ait\Documents\project.docx,Opened document
2025-05-26 19:53:56,y.ait,PC-192.168.1.105,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 19:54:07,m.benali,PC-192.168.1.104,Windows10,login_success,,,,User m.benali logged in
2025-05-26 19:55:24,n.elkhlifi,PC-192.168.1.104,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 19:56:41,m.benali,PC-192.168.1.105,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 19:58:06,n.elkhlifi,PC-192.168.1.104,Windows10,email_clicked,,,http://malicious-site.net,Clicked suspicious link: http://malicious-site.net
2025-05-26 19:58:43,m.benali,PC-192.168.1.101,Windows10,login_success,,,,User m.benali logged in
2025-05-26 19:59:04,m.benali,PC-192.168.1.103,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 20:00:24,n.elkhlifi,PC-192.168.1.103,Windows10,network_connection,,,10.0.0.66,Suspicious connection to 10.0.0.66
2025-05-26 20:00:30,a.hamidi,PC-192.168.1.104,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 20:01:53,y.ait,PC-192.168.1.104,Windows10,network_connection,,,185.199.108.153,Suspicious connection to 185.199.108.153
2025-05-26 20:02:23,n.elkhlifi,PC-192.168.1.102,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 20:03:15,r.kabbaj,PC-192.168.1.103,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 20:03:24,r.kabbaj,PC-192.168.1.103,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 20:04:50,a.hamidi,PC-192.168.1.103,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 20:05:38,r.kabbaj,PC-192.168.1.105,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 20:05:47,m.benali,PC-192.168.1.105,Windows10,open_application,Outlook.exe,,,m.benali opened Outlook.exe
2025-05-26 20:06:56,a.hamidi,PC-192.168.1.105,Windows10,open_application,Word.exe,,,a.hamidi opened Word.exe
2025-05-26 20:08:04,r.kabbaj,PC-192.168.1.104,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 20:08:42,r.kabbaj,PC-192.168.1.104,Windows10,file_access,,,C:\Users\r.kabbaj\Documents\project.docx,Opened document
2025-05-26 20:10:06,r.kabbaj,PC-192.168.1.103,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 20:11:17,n.elkhlifi,PC-192.168.1.105,Windows10,open_application,Outlook.exe,,,n.elkhlifi opened Outlook.exe
2025-05-26 20:12:12,y.ait,PC-192.168.1.101,Windows10,file_access,,,C:\Users\y.ait\Documents\project.docx,Opened document
2025-05-26 20:13:17,n.elkhlifi,PC-192.168.1.101,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 20:14:30,a.hamidi,PC-192.168.1.103,Windows10,open_application,Word.exe,,,a.hamidi opened Word.exe
2025-05-26 20:15:33,n.elkhlifi,PC-192.168.1.105,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 20:16:46,n.elkhlifi,PC-192.168.1.101,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 20:18:15,r.kabbaj,PC-192.168.1.103,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 20:19:33,a.hamidi,PC-192.168.1.102,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 20:20:53,a.hamidi,PC-192.168.1.104,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 20:20:58,a.hamidi,PC-192.168.1.104,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 20:21:34,r.kabbaj,PC-192.168.1.103,Windows10,network_connection,,,192.168.1.20,Suspicious connection to 192.168.1.20
2025-05-26 20:21:46,y.ait,PC-192.168.1.104,Windows10,file_access,,,C:\Users\y.ait\Documents\project.docx,Opened document
2025-05-26 20:22:10,a.hamidi,PC-192.168.1.104,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 20:23:25,n.elkhlifi,PC-192.168.1.101,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 20:23:48,r.kabbaj,PC-192.168.1.102,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 20:24:57,r.kabbaj,PC-192.168.1.101,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 20:26:07,n.elkhlifi,PC-192.168.1.102,Windows10,email_clicked,,,http://malicious-site.net,Clicked suspicious link: http://malicious-site.net
2025-05-26 20:27:02,n.elkhlifi,PC-192.168.1.104,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 20:27:24,y.ait,PC-192.168.1.105,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 20:28:09,m.benali,PC-192.168.1.105,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 20:28:53,a.hamidi,PC-192.168.1.103,Windows10,open_application,Outlook.exe,,,a.hamidi opened Outlook.exe
2025-05-26 20:29:45,a.hamidi,PC-192.168.1.102,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 20:30:34,a.hamidi,PC-192.168.1.105,Windows10,email_clicked,,,http://um6p-reset-password.com,Clicked suspicious link: http://um6p-reset-password.com
2025-05-26 20:31:23,m.benali,PC-192.168.1.103,Windows10,login_success,,,,User m.benali logged in
2025-05-26 20:31:44,a.hamidi,PC-192.168.1.102,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 20:32:41,y.ait,PC-192.168.1.105,Windows10,open_application,Outlook.exe,,,y.ait opened Outlook.exe
2025-05-26 20:34:00,m.benali,PC-192.168.1.101,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 20:34:38,n.elkhlifi,PC-192.168.1.105,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 20:35:44,n.elkhlifi,PC-192.168.1.101,Windows10,open_application,Word.exe,,,n.elkhlifi opened Word.exe
2025-05-26 20:37:04,m.benali,PC-192.168.1.101,Windows10,open_application,Teams.exe,,,m.benali opened Teams.exe
2025-05-26 20:37:38,r.kabbaj,PC-192.168.1.102,Windows10,open_application,Chrome.exe,,,r.kabbaj opened Chrome.exe
2025-05-26 20:38:53,a.hamidi,PC-192.168.1.105,Windows10,login_success,,,,User a.hamidi logged in
2025-05-26 20:40:01,y.ait,PC-192.168.1.102,Windows10,open_application,Word.exe,,,y.ait opened Word.exe
2025-05-26 20:40:09,a.hamidi,PC-192.168.1.103,Windows10,open_application,Outlook.exe,,,a.hamidi opened Outlook.exe
2025-05-26 20:40:24,y.ait,PC-192.168.1.101,Windows10,file_access,,,C:\Users\y.ait\Documents\project.docx,Opened document
2025-05-26 20:41:37,n.elkhlifi,PC-192.168.1.102,Windows10,login_success,,,,User n.elkhlifi logged in
2025-05-26 20:42:25,y.ait,PC-192.168.1.103,Windows10,open_application,Outlook.exe,,,y.ait opened Outlook.exe
2025-05-26 20:42:30,a.hamidi,PC-192.168.1.105,Windows10,file_access,,,C:\Users\a.hamidi\Documents\project.docx,Opened document
2025-05-26 20:42:53,r.kabbaj,PC-192.168.1.103,Windows10,email_clicked,,,http://um6p-reset-password.com,Clicked suspicious link: http://um6p-reset-password.com
2025-05-26 20:43:48,m.benali,PC-192.168.1.105,Windows10,network_connection,,,10.0.0.66,Suspicious connection to 10.0.0.66
2025-05-26 20:45:07,r.kabbaj,PC-192.168.1.103,Windows10,login_success,,,,User r.kabbaj logged in
2025-05-26 20:46:02,r.kabbaj,PC-192.168.1.105,Windows10,open_application,Outlook.exe,,,r.kabbaj opened Outlook.exe
2025-05-26 20:47:03,y.ait,PC-192.168.1.104,Windows10,open_application,Chrome.exe,,,y.ait opened Chrome.exe
2025-05-26 20:48:14,n.elkhlifi,PC-192.168.1.103,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 20:48:41,a.hamidi,PC-192.168.1.105,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 20:49:16,y.ait,PC-192.168.1.101,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 20:49:56,y.ait,PC-192.168.1.105,Windows10,open_application,Outlook.exe,,,y.ait opened Outlook.exe
2025-05-26 20:50:32,a.hamidi,PC-192.168.1.102,Windows10,email_clicked,,,http://malicious-site.net,Clicked suspicious link: http://malicious-site.net
2025-05-26 20:51:28,y.ait,PC-192.168.1.103,Windows10,login_success,,,,User y.ait logged in
2025-05-26 20:52:05,m.benali,PC-192.168.1.103,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 20:53:02,m.benali,PC-192.168.1.105,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 20:53:46,r.kabbaj,PC-192.168.1.102,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 20:54:30,y.ait,PC-192.168.1.101,Windows10,open_application,Chrome.exe,,,y.ait opened Chrome.exe
2025-05-26 20:55:24,r.kabbaj,PC-192.168.1.105,Windows10,open_application,Outlook.exe,,,r.kabbaj opened Outlook.exe
2025-05-26 20:56:48,a.hamidi,PC-192.168.1.103,Windows10,open_application,Teams.exe,,,a.hamidi opened Teams.exe
2025-05-26 20:57:36,m.benali,PC-192.168.1.104,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 20:58:49,n.elkhlifi,PC-192.168.1.101,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 20:59:20,n.elkhlifi,PC-192.168.1.104,Windows10,network_connection,,,10.0.0.66,Suspicious connection to 10.0.0.66
2025-05-26 21:00:04,y.ait,PC-192.168.1.101,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 21:01:13,m.benali,PC-192.168.1.102,Windows10,file_access,,,C:\Users\m.benali\Documents\project.docx,Opened document
2025-05-26 21:01:29,n.elkhlifi,PC-192.168.1.105,Windows10,file_access,,,C:\Users\n.elkhlifi\Documents\project.docx,Opened document
2025-05-26 21:02:06,y.ait,PC-192.168.1.105,Windows10,email_clicked,,,http://malicious-site.net,Clicked suspicious link: http://malicious-site.net
2025-05-26 21:02:30,m.benali,PC-192.168.1.105,Windows10,email_received,,it-support@um6p.ac.ma,,Email received from it-support@um6p.ac.ma
2025-05-26 21:02:44,y.ait,PC-192.168.1.102,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 21:03:46,n.elkhlifi,PC-192.168.1.103,Windows10,file_created,,,C:\Temp\malware.exe,Suspicious file created
2025-05-26 21:04:19,r.kabbaj,PC-192.168.1.101,Windows10,open_application,Outlook.exe,,,r.kabbaj opened Outlook.exe
2025-05-26 21:05:07,a.hamidi,PC-192.168.1.102,Windows10,open_application,Outlook.exe,,,a.hamidi opened Outlook.exe
2025-05-26 21:06:30,n.elkhlifi,PC-192.168.1.104,Windows10,alert_av,,,,Antivirus alert triggered
2025-05-26 21:06:50,y.ait,PC-192.168.1.104,Windows10,file_access,,,C:\Users\y.ait\Documents\project.docx,Opened document
2025-05-26 21:08:11,m.benali,PC-192.168.1.103,Windows10,open_application,Outlook.exe,,,m.benali opened Outlook.exe
2025-05-26 21:09:06,m.benali,PC-192.168.1.102,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 21:09:31,m.benali,PC-192.168.1.101,Windows10,email_received,,finance@um6p.ac.ma,,Email received from finance@um6p.ac.ma
2025-05-26 21:10:37,m.benali,PC-192.168.1.104,Windows10,email_clicked,,,http://um6p-reset-password.com,Clicked suspicious link: http://um6p-reset-password.com
2025-05-26 21:12:04,a.hamidi,PC-192.168.1.105,Windows10,alert_av,,,,Antivirus alert triggered
