receive_time,source_ip,dest_ip,source_port,dest_port,protocol,action,rule_name,app,category,session_id,bytes_sent,bytes_received,threat_id,url,user_agent
2025-05-26T15:47:00Z,192.168.1.13,104.16.249.249,17443,3389,tcp,deny,Block-RDP,rdp,remote-access,2758,0,0,,,
2025-05-26T15:47:59Z,192.168.1.12,203.0.113.45,28386,80,tcp,allow,Allow-HTTP,http,business,2759,11403,10917,,,
2025-05-26T15:48:29Z,192.168.1.10,198.51.100.200,39737,3389,udp,deny,Block-RDP,rdp,remote-access,2760,0,0,,,
2025-05-26T15:48:38Z,192.168.1.30,203.0.113.45,29429,80,udp,allow,Allow-HTTP,http,business,2761,6554,1332,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T15:49:04Z,192.168.1.57,198.51.100.77,28933,443,udp,allow,Allow-HTTPS,ssl,business,2762,1767,13173,,,Python-requests/2.31
2025-05-26T15:50:00Z,192.168.1.53,192.0.2.55,58943,3389,tcp,deny,Block-RDP,rdp,remote-access,2763,0,0,,,
2025-05-26T15:50:09Z,192.168.1.23,185.199.110.153,51555,22,udp,deny,Block-SSH,ssh,remote-access,2764,0,0,,,
2025-05-26T15:50:26Z,192.168.1.55,172.217.16.206,55703,21,tcp,deny,Block-FTP,ftp,file-transfer,2765,0,0,,,
2025-05-26T15:51:26Z,192.168.1.18,192.0.2.80,39445,80,udp,allow,Allow-HTTP,http,business,2766,14718,4059,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T15:51:47Z,192.168.1.33,198.51.100.77,16396,21,udp,deny,Block-FTP,ftp,file-transfer,2767,0,0,,,
2025-05-26T15:52:10Z,192.168.1.8,104.21.64.45,55019,3389,udp,deny,Block-RDP,rdp,remote-access,2768,0,0,,,
2025-05-26T15:52:21Z,192.168.1.37,198.51.100.77,11202,22,tcp,deny,Block-SSH,ssh,remote-access,2769,0,0,,,
2025-05-26T15:52:54Z,192.168.1.37,203.0.113.99,18065,53,udp,allow,DNS-Allow,dns,infrastructure,2770,9678,16672,,,
2025-05-26T15:53:29Z,192.168.1.29,198.51.100.200,53368,21,tcp,deny,Block-FTP,ftp,file-transfer,2771,0,0,,,
2025-05-26T15:53:38Z,192.168.1.43,104.16.249.249,7167,3389,udp,deny,Block-RDP,rdp,remote-access,2772,0,0,,,
2025-05-26T15:54:22Z,192.168.1.36,185.199.110.153,21219,80,udp,allow,Allow-HTTP,http,business,2773,16326,5739,,,Mozilla/5.0
2025-05-26T15:54:45Z,192.168.1.5,198.51.100.77,28026,3389,tcp,deny,Block-RDP,rdp,remote-access,2774,0,0,,,
2025-05-26T15:55:27Z,192.168.1.16,104.16.249.249,26320,53,tcp,allow,DNS-Allow,dns,infrastructure,2775,12929,9428,,,
2025-05-26T15:55:48Z,192.168.1.37,198.51.100.23,1427,53,udp,allow,DNS-Allow,dns,infrastructure,2776,18974,9151,,,
2025-05-26T15:55:58Z,192.168.1.15,192.0.2.80,24621,21,udp,deny,Block-FTP,ftp,file-transfer,2777,0,0,,,
2025-05-26T15:56:05Z,192.168.1.14,ph1sh-now-login[.]com,15261,80,udp,allow,Allow-HTTP,http,business,2778,8529,18437,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T15:56:56Z,192.168.1.59,104.21.64.45,39068,443,udp,allow,Allow-HTTPS,ssl,business,2779,5448,7801,,,Python-requests/2.31
2025-05-26T15:57:55Z,192.168.1.19,93.184.216.34,51078,21,udp,deny,Block-FTP,ftp,file-transfer,2780,0,0,,,
2025-05-26T15:58:18Z,192.168.1.23,203.0.113.99,45846,445,udp,allow,Allow-SMB,smb,infrastructure,2781,7829,12034,,,
2025-05-26T15:58:53Z,192.168.1.46,192.0.2.80,57627,3389,udp,deny,Block-RDP,rdp,remote-access,2782,0,0,,,
2025-05-26T15:59:45Z,192.168.1.59,192.0.2.55,2170,21,udp,deny,Block-FTP,ftp,file-transfer,2783,0,0,,,
2025-05-26T16:00:18Z,192.168.1.28,93.184.216.34,3089,53,udp,allow,DNS-Allow,dns,infrastructure,2784,17091,14826,,,
2025-05-26T16:00:29Z,192.168.1.54,198.51.100.23,30864,443,tcp,allow,Allow-HTTPS,ssl,business,2785,19475,16801,,,Mozilla/5.0
2025-05-26T16:01:26Z,192.168.1.53,8.8.8.8,44445,3389,udp,deny,Block-RDP,rdp,remote-access,2786,0,0,,,
2025-05-26T16:02:16Z,192.168.1.46,198.51.100.23,58960,445,udp,allow,Allow-SMB,smb,infrastructure,2787,9518,14065,,,
2025-05-26T16:03:05Z,192.168.1.17,192.0.2.55,44081,3389,udp,deny,Block-RDP,rdp,remote-access,2788,0,0,,,
2025-05-26T16:03:31Z,192.168.1.21,185.199.110.153,60509,445,udp,allow,Allow-SMB,smb,infrastructure,2789,14295,12676,,,
2025-05-26T16:04:19Z,192.168.1.51,198.51.100.200,28879,443,udp,allow,Allow-HTTPS,ssl,business,2790,5321,3000,,,Python-requests/2.31
2025-05-26T16:05:08Z,192.168.1.22,ph1sh-now-login[.]com,52466,53,udp,allow,DNS-Allow,dns,infrastructure,2791,19172,7232,,,
2025-05-26T16:06:07Z,192.168.1.49,192.0.2.80,27175,22,udp,deny,Block-SSH,ssh,remote-access,2792,0,0,,,
2025-05-26T16:06:37Z,192.168.1.45,172.217.16.206,14174,3389,udp,deny,Block-RDP,rdp,remote-access,2793,0,0,,,
2025-05-26T16:07:37Z,192.168.1.17,192.0.2.55,31078,80,tcp,allow,Allow-HTTP,http,business,2794,11276,14272,,,Python-requests/2.31
2025-05-26T16:08:23Z,192.168.1.24,198.51.100.77,51753,80,tcp,allow,Allow-HTTP,http,business,2795,8857,6368,,,Mozilla/5.0
2025-05-26T16:09:04Z,192.168.1.51,192.0.2.80,16739,3389,tcp,deny,Block-RDP,rdp,remote-access,2796,0,0,,,
2025-05-26T16:09:22Z,192.168.1.34,203.0.113.99,7460,80,tcp,allow,Allow-HTTP,http,business,2797,4792,17048,,,Mozilla/5.0
2025-05-26T16:09:49Z,192.168.1.47,185.199.110.153,37101,80,udp,allow,Allow-HTTP,http,business,2798,19817,15427,,,
2025-05-26T16:10:47Z,192.168.1.7,ph1sh-now-login[.]com,24858,3389,tcp,deny,Block-RDP,rdp,remote-access,2799,0,0,,,
2025-05-26T16:11:06Z,192.168.1.40,198.51.100.200,18987,22,tcp,deny,Block-SSH,ssh,remote-access,2800,0,0,,,
2025-05-26T16:11:35Z,192.168.1.58,104.21.64.45,55755,445,udp,allow,Allow-SMB,smb,infrastructure,2801,2189,19299,,,
2025-05-26T16:11:43Z,192.168.1.28,198.51.100.200,20604,22,tcp,deny,Block-SSH,ssh,remote-access,2802,0,0,,,
2025-05-26T16:12:13Z,192.168.1.39,203.0.113.99,5193,21,udp,deny,Block-FTP,ftp,file-transfer,2803,0,0,,,
2025-05-26T16:12:27Z,192.168.1.1,203.0.113.45,7573,21,tcp,deny,Block-FTP,ftp,file-transfer,2804,0,0,,,
2025-05-26T16:12:49Z,192.168.1.18,8.8.8.8,7912,21,tcp,deny,Block-FTP,ftp,file-transfer,2805,0,0,,,
2025-05-26T16:13:21Z,192.168.1.6,198.51.100.200,24642,80,udp,allow,Allow-HTTP,http,business,2806,6180,868,,,
2025-05-26T16:13:55Z,192.168.1.40,ph1sh-now-login[.]com,22047,80,tcp,allow,Allow-HTTP,http,business,2807,1492,7425,,,Python-requests/2.31
2025-05-26T16:14:54Z,192.168.1.9,172.217.22.14,30323,21,tcp,deny,Block-FTP,ftp,file-transfer,2808,0,0,,,
2025-05-26T16:15:17Z,192.168.1.56,198.51.100.23,61521,445,udp,allow,Allow-SMB,smb,infrastructure,2809,19972,18988,,,
2025-05-26T16:15:39Z,192.168.1.1,185.199.110.153,53598,3389,udp,deny,Block-RDP,rdp,remote-access,2810,0,0,,,
2025-05-26T16:16:17Z,192.168.1.58,198.51.100.23,8630,443,tcp,allow,Allow-HTTPS,ssl,business,2811,18458,4722,,,Mozilla/5.0
2025-05-26T16:16:56Z,192.168.1.46,104.16.249.249,49519,445,tcp,allow,Allow-SMB,smb,infrastructure,2812,5522,7253,,,
2025-05-26T16:17:01Z,192.168.1.20,203.0.113.99,3987,21,tcp,deny,Block-FTP,ftp,file-transfer,2813,0,0,,,
2025-05-26T16:17:18Z,192.168.1.8,192.0.2.80,50432,21,udp,deny,Block-FTP,ftp,file-transfer,2814,0,0,,,
2025-05-26T16:17:40Z,192.168.1.4,93.184.216.34,52723,3389,udp,deny,Block-RDP,rdp,remote-access,2815,0,0,,,
2025-05-26T16:18:06Z,192.168.1.18,172.217.22.14,6592,3389,tcp,deny,Block-RDP,rdp,remote-access,2816,0,0,,,
2025-05-26T16:18:19Z,192.168.1.7,203.0.113.99,45731,3389,tcp,deny,Block-RDP,rdp,remote-access,2817,0,0,,,
2025-05-26T16:19:15Z,192.168.1.22,203.0.113.45,57977,80,udp,allow,Allow-HTTP,http,business,2818,19436,8800,,,Mozilla/5.0
2025-05-26T16:19:56Z,192.168.1.6,104.16.249.249,22448,3389,udp,deny,Block-RDP,rdp,remote-access,2819,0,0,,,
2025-05-26T16:20:30Z,192.168.1.37,185.199.110.153,50659,445,tcp,allow,Allow-SMB,smb,infrastructure,2820,1399,9488,,,
2025-05-26T16:21:20Z,192.168.1.7,ph1sh-now-login[.]com,8284,443,udp,allow,Allow-HTTPS,ssl,business,2821,10339,11107,,,Mozilla/5.0
2025-05-26T16:21:34Z,192.168.1.10,93.184.216.34,14974,21,udp,deny,Block-FTP,ftp,file-transfer,2822,0,0,,,
2025-05-26T16:22:01Z,192.168.1.29,198.51.100.23,52929,445,udp,allow,Allow-SMB,smb,infrastructure,2823,1682,8413,,,
2025-05-26T16:22:20Z,192.168.1.15,172.217.16.206,21641,53,tcp,allow,DNS-Allow,dns,infrastructure,2824,14409,6626,,,
2025-05-26T16:22:49Z,192.168.1.5,104.16.249.249,56648,80,udp,allow,Allow-HTTP,http,business,2825,14245,1209,,,
2025-05-26T16:23:02Z,192.168.1.22,192.0.2.80,17043,445,tcp,allow,Allow-SMB,smb,infrastructure,2826,8390,13640,,,
2025-05-26T16:23:09Z,192.168.1.18,203.0.113.99,40158,53,udp,allow,DNS-Allow,dns,infrastructure,2827,17317,11578,,,
2025-05-26T16:24:08Z,192.168.1.56,104.21.64.45,20464,80,tcp,allow,Allow-HTTP,http,business,2828,16952,19447,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T16:24:14Z,192.168.1.25,172.217.22.14,32735,53,tcp,allow,DNS-Allow,dns,infrastructure,2829,16108,1905,,,
2025-05-26T16:24:20Z,192.168.1.56,198.51.100.23,7118,3389,tcp,deny,Block-RDP,rdp,remote-access,2830,0,0,,,
2025-05-26T16:25:13Z,192.168.1.13,172.217.22.14,45516,3389,udp,deny,Block-RDP,rdp,remote-access,2831,0,0,,,
2025-05-26T16:25:41Z,192.168.1.50,93.184.216.34,34705,3389,tcp,deny,Block-RDP,rdp,remote-access,2832,0,0,,,
2025-05-26T16:26:20Z,192.168.1.27,198.51.100.23,32528,80,udp,allow,Allow-HTTP,http,business,2833,6231,3386,,,
2025-05-26T16:27:06Z,192.168.1.8,192.0.2.80,7457,21,udp,deny,Block-FTP,ftp,file-transfer,2834,0,0,,,
2025-05-26T16:28:01Z,192.168.1.4,203.0.113.99,31865,80,udp,allow,Allow-HTTP,http,business,2835,14361,17188,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T16:28:22Z,192.168.1.27,198.51.100.200,61941,21,tcp,deny,Block-FTP,ftp,file-transfer,2836,0,0,,,
2025-05-26T16:29:02Z,192.168.1.3,172.217.22.14,1392,3389,tcp,deny,Block-RDP,rdp,remote-access,2837,0,0,,,
2025-05-26T16:29:07Z,192.168.1.36,93.184.216.34,17144,53,udp,allow,DNS-Allow,dns,infrastructure,2838,19708,7299,,,
2025-05-26T16:30:05Z,192.168.1.41,8.8.8.8,59453,22,tcp,deny,Block-SSH,ssh,remote-access,2839,0,0,,,
2025-05-26T16:30:50Z,192.168.1.43,104.21.64.45,63893,53,tcp,allow,DNS-Allow,dns,infrastructure,2840,12135,9225,,,
2025-05-26T16:31:19Z,192.168.1.1,172.217.22.14,31820,3389,tcp,deny,Block-RDP,rdp,remote-access,2841,0,0,,,
2025-05-26T16:32:02Z,192.168.1.54,93.184.216.34,40262,22,tcp,deny,Block-SSH,ssh,remote-access,2842,0,0,,,
2025-05-26T16:32:46Z,192.168.1.13,ph1sh-now-login[.]com,6013,443,tcp,allow,Allow-HTTPS,ssl,business,2843,4551,1090,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T16:33:10Z,192.168.1.6,192.0.2.55,57326,22,udp,deny,Block-SSH,ssh,remote-access,2844,0,0,,,
2025-05-26T16:33:53Z,192.168.1.28,203.0.113.99,50847,80,tcp,allow,Allow-HTTP,http,business,2845,4426,9140,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T16:34:29Z,192.168.1.35,104.16.249.249,42766,3389,tcp,deny,Block-RDP,rdp,remote-access,2846,0,0,,,
2025-05-26T16:34:50Z,192.168.1.1,8.8.8.8,64075,445,udp,allow,Allow-SMB,smb,infrastructure,2847,7510,17555,,,
2025-05-26T16:35:50Z,192.168.1.48,198.51.100.200,57369,53,tcp,allow,DNS-Allow,dns,infrastructure,2848,7954,7461,,,
2025-05-26T16:36:44Z,192.168.1.2,203.0.113.99,59411,21,udp,deny,Block-FTP,ftp,file-transfer,2849,0,0,,,
2025-05-26T16:36:58Z,192.168.1.41,203.0.113.99,25499,80,udp,allow,Allow-HTTP,http,business,2850,7350,19050,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T16:37:36Z,192.168.1.47,198.51.100.200,22260,22,tcp,deny,Block-SSH,ssh,remote-access,2851,0,0,,,
2025-05-26T16:38:01Z,192.168.1.58,198.51.100.200,35460,21,tcp,deny,Block-FTP,ftp,file-transfer,2852,0,0,,,
2025-05-26T16:38:38Z,192.168.1.32,192.0.2.80,56607,22,tcp,deny,Block-SSH,ssh,remote-access,2853,0,0,,,
2025-05-26T16:38:46Z,192.168.1.1,203.0.113.45,64277,443,tcp,allow,Allow-HTTPS,ssl,business,2854,5087,8342,,,Mozilla/5.0
2025-05-26T16:39:20Z,192.168.1.58,198.51.100.23,51639,21,tcp,deny,Block-FTP,ftp,file-transfer,2855,0,0,,,
2025-05-26T16:39:31Z,192.168.1.20,192.0.2.55,36015,53,udp,allow,DNS-Allow,dns,infrastructure,2856,5764,3788,,,
2025-05-26T16:39:50Z,192.168.1.8,ph1sh-now-login[.]com,47782,21,udp,deny,Block-FTP,ftp,file-transfer,2857,0,0,,,
2025-05-26T16:40:19Z,192.168.1.47,172.217.22.14,21581,80,tcp,allow,Allow-HTTP,http,business,2858,12555,12986,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T16:40:47Z,192.168.1.8,104.16.249.249,38476,22,tcp,deny,Block-SSH,ssh,remote-access,2859,0,0,,,
2025-05-26T16:41:26Z,192.168.1.55,185.199.110.153,5080,22,tcp,deny,Block-SSH,ssh,remote-access,2860,0,0,,,
2025-05-26T16:41:44Z,192.168.1.9,172.217.16.206,26493,445,tcp,allow,Allow-SMB,smb,infrastructure,2861,7813,14700,,,
2025-05-26T16:41:49Z,192.168.1.56,93.184.216.34,53600,21,udp,deny,Block-FTP,ftp,file-transfer,2862,0,0,,,
2025-05-26T16:42:42Z,192.168.1.9,93.184.216.34,15709,53,tcp,allow,DNS-Allow,dns,infrastructure,2863,12498,15887,,,
2025-05-26T16:43:04Z,192.168.1.20,10.10.10.10,14266,445,tcp,allow,Allow-SMB,smb,infrastructure,2864,17755,15392,,,
2025-05-26T16:43:31Z,192.168.1.35,10.10.10.10,47216,21,udp,deny,Block-FTP,ftp,file-transfer,2865,0,0,,,
2025-05-26T16:43:56Z,192.168.1.10,198.51.100.200,37365,53,tcp,allow,DNS-Allow,dns,infrastructure,2866,3262,11469,,,
2025-05-26T16:44:02Z,192.168.1.4,172.217.22.14,45310,21,tcp,deny,Block-FTP,ftp,file-transfer,2867,0,0,,,
2025-05-26T16:44:40Z,192.168.1.12,192.0.2.80,36957,445,udp,allow,Allow-SMB,smb,infrastructure,2868,7568,14477,,,
2025-05-26T16:45:40Z,192.168.1.46,198.51.100.23,45021,445,tcp,allow,Allow-SMB,smb,infrastructure,2869,18342,18533,,,
2025-05-26T16:46:25Z,192.168.1.27,198.51.100.77,53960,21,udp,deny,Block-FTP,ftp,file-transfer,2870,0,0,,,
2025-05-26T16:47:02Z,192.168.1.7,203.0.113.99,62589,22,tcp,deny,Block-SSH,ssh,remote-access,2871,0,0,,,
2025-05-26T16:47:52Z,192.168.1.42,192.0.2.55,24699,21,tcp,deny,Block-FTP,ftp,file-transfer,2872,0,0,,,
2025-05-26T16:47:57Z,192.168.1.37,203.0.113.99,16904,21,udp,deny,Block-FTP,ftp,file-transfer,2873,0,0,,,
2025-05-26T16:48:49Z,192.168.1.1,104.21.64.45,2989,22,tcp,deny,Block-SSH,ssh,remote-access,2874,0,0,,,
2025-05-26T16:49:24Z,192.168.1.16,185.199.110.153,24718,443,tcp,allow,Allow-HTTPS,ssl,business,2875,15437,14457,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T16:49:38Z,192.168.1.44,104.16.249.249,25576,3389,tcp,deny,Block-RDP,rdp,remote-access,2876,0,0,,,
2025-05-26T16:50:33Z,192.168.1.5,10.10.10.10,48951,22,udp,deny,Block-SSH,ssh,remote-access,2877,0,0,,,
2025-05-26T16:50:50Z,192.168.1.42,192.0.2.80,21731,21,tcp,deny,Block-FTP,ftp,file-transfer,2878,0,0,,,
2025-05-26T16:51:16Z,192.168.1.36,198.51.100.23,41629,53,udp,allow,DNS-Allow,dns,infrastructure,2879,11492,1759,,,
2025-05-26T16:52:15Z,192.168.1.13,198.51.100.23,55066,80,tcp,allow,Allow-HTTP,http,business,2880,8340,4134,,,Mozilla/5.0
2025-05-26T16:52:46Z,192.168.1.8,185.199.110.153,28193,3389,tcp,deny,Block-RDP,rdp,remote-access,2881,0,0,,,
2025-05-26T16:53:04Z,192.168.1.33,198.51.100.77,5787,445,tcp,allow,Allow-SMB,smb,infrastructure,2882,7616,3305,,,
2025-05-26T16:53:26Z,192.168.1.18,185.199.110.153,15378,443,tcp,allow,Allow-HTTPS,ssl,business,2883,6768,1243,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T16:54:15Z,192.168.1.16,198.51.100.200,13541,21,udp,deny,Block-FTP,ftp,file-transfer,2884,0,0,,,
2025-05-26T16:54:51Z,192.168.1.20,172.217.22.14,17154,80,tcp,allow,Allow-HTTP,http,business,2885,3978,14361,,,
2025-05-26T16:55:34Z,192.168.1.42,ph1sh-now-login[.]com,7248,22,tcp,deny,Block-SSH,ssh,remote-access,2886,0,0,,,
2025-05-26T16:55:44Z,192.168.1.11,192.0.2.80,8552,53,tcp,allow,DNS-Allow,dns,infrastructure,2887,9307,8080,,,
2025-05-26T16:55:59Z,192.168.1.52,185.199.110.153,39058,80,udp,allow,Allow-HTTP,http,business,2888,16836,9982,,,Python-requests/2.31
2025-05-26T16:56:51Z,192.168.1.15,192.0.2.55,30631,3389,udp,deny,Block-RDP,rdp,remote-access,2889,0,0,,,
2025-05-26T16:57:04Z,192.168.1.30,198.51.100.200,63741,21,tcp,deny,Block-FTP,ftp,file-transfer,2890,0,0,,,
2025-05-26T16:57:37Z,192.168.1.7,198.51.100.77,51060,3389,tcp,deny,Block-RDP,rdp,remote-access,2891,0,0,,,
2025-05-26T16:57:56Z,192.168.1.3,192.0.2.80,59186,21,tcp,deny,Block-FTP,ftp,file-transfer,2892,0,0,,,
2025-05-26T16:58:37Z,192.168.1.14,ph1sh-now-login[.]com,63971,445,tcp,allow,Allow-SMB,smb,infrastructure,2893,2508,17737,,,
2025-05-26T16:59:10Z,192.168.1.56,172.217.16.206,28060,22,tcp,deny,Block-SSH,ssh,remote-access,2894,0,0,,,
2025-05-26T16:59:39Z,192.168.1.54,198.51.100.77,38419,22,tcp,deny,Block-SSH,ssh,remote-access,2895,0,0,,,
2025-05-26T16:59:57Z,192.168.1.47,203.0.113.45,34165,21,udp,deny,Block-FTP,ftp,file-transfer,2896,0,0,,,
2025-05-26T17:00:33Z,192.168.1.1,172.217.22.14,18865,80,udp,allow,Allow-HTTP,http,business,2897,14351,2706,,,Python-requests/2.31
2025-05-26T17:01:05Z,192.168.1.2,104.16.249.249,35237,53,tcp,allow,DNS-Allow,dns,infrastructure,2898,9961,14032,,,
2025-05-26T17:01:22Z,192.168.1.29,198.51.100.200,58308,443,tcp,allow,Allow-HTTPS,ssl,business,2899,15738,16985,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T17:01:54Z,192.168.1.58,203.0.113.45,25951,445,tcp,allow,Allow-SMB,smb,infrastructure,2900,4829,17545,,,
2025-05-26T17:02:38Z,192.168.1.55,8.8.8.8,45990,3389,udp,deny,Block-RDP,rdp,remote-access,2901,0,0,,,
2025-05-26T17:03:26Z,192.168.1.55,198.51.100.23,56241,21,udp,deny,Block-FTP,ftp,file-transfer,2902,0,0,,,
2025-05-26T17:03:45Z,192.168.1.45,104.16.249.249,38079,53,udp,allow,DNS-Allow,dns,infrastructure,2903,18090,8141,,,
2025-05-26T17:04:00Z,192.168.1.37,198.51.100.23,45508,443,udp,allow,Allow-HTTPS,ssl,business,2904,3930,3654,,,
2025-05-26T17:04:44Z,192.168.1.16,192.0.2.80,16337,3389,udp,deny,Block-RDP,rdp,remote-access,2905,0,0,,,
2025-05-26T17:05:08Z,192.168.1.9,104.16.249.249,15501,443,udp,allow,Allow-HTTPS,ssl,business,2906,15467,18037,,,Python-requests/2.31
2025-05-26T17:05:18Z,192.168.1.26,198.51.100.200,59465,22,tcp,deny,Block-SSH,ssh,remote-access,2907,0,0,,,
2025-05-26T17:06:02Z,192.168.1.24,192.0.2.80,35730,22,udp,deny,Block-SSH,ssh,remote-access,2908,0,0,,,
2025-05-26T17:06:50Z,192.168.1.42,203.0.113.45,3126,445,tcp,allow,Allow-SMB,smb,infrastructure,2909,18696,9362,,,
2025-05-26T17:07:28Z,192.168.1.32,203.0.113.99,41102,445,udp,allow,Allow-SMB,smb,infrastructure,2910,3400,14455,,,
2025-05-26T17:08:22Z,192.168.1.32,198.51.100.200,46659,3389,udp,deny,Block-RDP,rdp,remote-access,2911,0,0,,,
2025-05-26T17:08:41Z,192.168.1.24,ph1sh-now-login[.]com,42028,80,tcp,allow,Allow-HTTP,http,business,2912,9232,10789,,,Mozilla/5.0
2025-05-26T17:09:15Z,192.168.1.31,8.8.8.8,5449,22,udp,deny,Block-SSH,ssh,remote-access,2913,0,0,,,
2025-05-26T17:09:26Z,192.168.1.46,104.21.64.45,14655,443,tcp,allow,Allow-HTTPS,ssl,business,2914,1723,9531,,,
2025-05-26T17:09:58Z,192.168.1.13,192.0.2.55,42420,21,tcp,deny,Block-FTP,ftp,file-transfer,2915,0,0,,,
2025-05-26T17:10:28Z,192.168.1.31,172.217.22.14,29468,445,udp,allow,Allow-SMB,smb,infrastructure,2916,15916,5145,,,
2025-05-26T17:10:54Z,192.168.1.8,192.0.2.80,55724,3389,udp,deny,Block-RDP,rdp,remote-access,2917,0,0,,,
2025-05-26T17:11:30Z,192.168.1.4,203.0.113.99,19146,445,udp,allow,Allow-SMB,smb,infrastructure,2918,8140,14089,,,
2025-05-26T17:12:21Z,192.168.1.7,198.51.100.200,7082,21,tcp,deny,Block-FTP,ftp,file-transfer,2919,0,0,,,
2025-05-26T17:12:47Z,192.168.1.9,104.21.64.45,43243,445,tcp,allow,Allow-SMB,smb,infrastructure,2920,12041,15807,,,
2025-05-26T17:13:44Z,192.168.1.2,198.51.100.200,65190,53,tcp,allow,DNS-Allow,dns,infrastructure,2921,14860,4271,,,
2025-05-26T17:14:15Z,192.168.1.49,172.217.16.206,1031,3389,udp,deny,Block-RDP,rdp,remote-access,2922,0,0,,,
2025-05-26T17:15:09Z,192.168.1.40,192.0.2.55,29928,22,tcp,deny,Block-SSH,ssh,remote-access,2923,0,0,,,
2025-05-26T17:15:27Z,192.168.1.4,185.199.110.153,15125,22,udp,deny,Block-SSH,ssh,remote-access,2924,0,0,,,
2025-05-26T17:15:58Z,192.168.1.25,93.184.216.34,19851,445,tcp,allow,Allow-SMB,smb,infrastructure,2925,9255,16795,,,
2025-05-26T17:16:14Z,192.168.1.11,8.8.8.8,10791,445,tcp,allow,Allow-SMB,smb,infrastructure,2926,2590,13870,,,
2025-05-26T17:16:55Z,192.168.1.45,203.0.113.99,39590,443,udp,allow,Allow-HTTPS,ssl,business,2927,8100,14533,,,
2025-05-26T17:17:06Z,192.168.1.8,185.199.110.153,64049,3389,udp,deny,Block-RDP,rdp,remote-access,2928,0,0,,,
2025-05-26T17:17:52Z,192.168.1.41,203.0.113.45,53897,445,tcp,allow,Allow-SMB,smb,infrastructure,2929,3122,13372,,,
2025-05-26T17:18:01Z,192.168.1.13,198.51.100.77,53945,3389,udp,deny,Block-RDP,rdp,remote-access,2930,0,0,,,
2025-05-26T17:18:43Z,192.168.1.35,104.21.64.45,62422,80,tcp,allow,Allow-HTTP,http,business,2931,10951,15565,,,Python-requests/2.31
2025-05-26T17:19:16Z,192.168.1.32,192.0.2.55,50037,445,tcp,allow,Allow-SMB,smb,infrastructure,2932,15097,11500,,,
2025-05-26T17:19:37Z,192.168.1.23,104.16.249.249,43501,80,udp,allow,Allow-HTTP,http,business,2933,5579,6265,,,
2025-05-26T17:19:54Z,192.168.1.17,185.199.110.153,23372,53,udp,allow,DNS-Allow,dns,infrastructure,2934,641,1178,,,
2025-05-26T17:20:44Z,192.168.1.52,ph1sh-now-login[.]com,64984,53,udp,allow,DNS-Allow,dns,infrastructure,2935,7126,12356,,,
2025-05-26T17:21:13Z,192.168.1.43,198.51.100.200,35738,21,tcp,deny,Block-FTP,ftp,file-transfer,2936,0,0,,,
2025-05-26T17:21:47Z,192.168.1.26,198.51.100.200,11858,22,tcp,deny,Block-SSH,ssh,remote-access,2937,0,0,,,
2025-05-26T17:22:32Z,192.168.1.1,ph1sh-now-login[.]com,60732,21,udp,deny,Block-FTP,ftp,file-transfer,2938,0,0,,,
2025-05-26T17:23:30Z,192.168.1.55,93.184.216.34,63598,22,tcp,deny,Block-SSH,ssh,remote-access,2939,0,0,,,
2025-05-26T17:24:15Z,192.168.1.22,203.0.113.45,60133,53,udp,allow,DNS-Allow,dns,infrastructure,2940,11542,7526,,,
2025-05-26T17:24:23Z,192.168.1.41,104.21.64.45,63160,3389,tcp,deny,Block-RDP,rdp,remote-access,2941,0,0,,,
2025-05-26T17:24:53Z,192.168.1.14,172.217.16.206,5667,445,tcp,allow,Allow-SMB,smb,infrastructure,2942,1537,4610,,,
2025-05-26T17:25:19Z,192.168.1.8,10.10.10.10,21358,443,udp,allow,Allow-HTTPS,ssl,business,2943,1341,11809,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T17:26:05Z,192.168.1.38,104.16.249.249,47468,445,tcp,allow,Allow-SMB,smb,infrastructure,2944,16519,6121,,,
2025-05-26T17:26:13Z,192.168.1.43,8.8.8.8,9691,80,tcp,allow,Allow-HTTP,http,business,2945,10147,15883,,,Python-requests/2.31
2025-05-26T17:26:22Z,192.168.1.34,10.10.10.10,29519,22,udp,deny,Block-SSH,ssh,remote-access,2946,0,0,,,
2025-05-26T17:26:52Z,192.168.1.7,104.21.64.45,60653,445,udp,allow,Allow-SMB,smb,infrastructure,2947,15390,8588,,,
2025-05-26T17:27:40Z,192.168.1.20,198.51.100.77,46004,3389,tcp,deny,Block-RDP,rdp,remote-access,2948,0,0,,,
